,primary_photo,last_update_date,source,tags,permalink,status,list_date,open_houses,description,branding,list_price,lead_attributes,property_id,photos,flags,community,products,virtual_tours,other_listings,listing_id,price_reduced_amount,location,matterport
10,{'href': 'https://ap.rdcpix.com/c053078deee5e2c9c7a5e901e3c121fbl-m2411861146s-w1024_h768.jpg'},2021-02-24T21:42:53Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",,1289-E-Grand-Blvd_Detroit_MI_48211_M37691-78903,for_sale,2021-02-25T02:46:23Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 4356, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Keller Williams Legacy', 'photo': None, 'type': 'Office'}]",9000,{'show_contact_an_agent': True},3769178903,"[{'tags': [{'label': 'house_view', 'probability': 0.35962969064713}, {'label': 'road_view', 'probability': 0.31923705339432}, {'label': 'water_front', 'probability': 0.12254477292299}], 'href': 'https://ap.rdcpix.com/c053078deee5e2c9c7a5e901e3c121fbl-m2411861146s-w1024_h768.jpg'}, {'tags': [{'label': 'floor_plan', 'probability': 0.80713361501694}, {'label': 'road_view', 'probability': 0.08632230758667}, {'label': 'unknown', 'probability': 0.060426339507103}], 'href': 'https://ap.rdcpix.com/c053078deee5e2c9c7a5e901e3c121fbl-m102465288s-w1024_h768.jpg'}, {'tags': [{'label': 'floor_plan', 'probability': 0.96064251661301}, {'label': 'unknown', 'probability': 0.012149572372437}, {'label': 'pool', 'probability': 0.011727851815522}], 'href': 'https://ap.rdcpix.com/c053078deee5e2c9c7a5e901e3c121fbl-m1357918555s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'essentials'},,"{'rdc': [{'listing_id': '2926340172', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2926340172,,"{'address': {'postal_code': '48211', 'state': 'Michigan', 'coordinate': {'lon': -83.021658, 'lat': 42.376954}, 'city': 'Detroit', 'state_code': 'MI', 'line': '1289 E Grand Blvd'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1289%20E%20Grand%20Blvd%2C%20Detroit%2C%20MI%2048211&size=640x480&source=outdoor&signature=cZ_MoWohzP7f-WFgyooTuUWIJGw=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
11,{'href': 'https://ap.rdcpix.com/86eb33e9721287009ef0800a396909b3l-m2149021157s-w1024_h768.jpg'},2021-04-09T16:00:50Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",,2257-W-Euclid-St_Detroit_MI_48206_M30672-13762,for_sale,2021-04-09T20:04:17Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 6534, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Howard Hanna - Franklin', 'photo': 'https://ap.rdcpix.com/2063787179/d2fd86cbd4f37a3d44e84abb65a1826fo-w0s.jpg', 'type': 'Office'}]",9950,{'show_contact_an_agent': True},3067213762,"[{'tags': [{'label': 'road_view', 'probability': 0.9980576634407}, {'label': 'unknown', 'probability': 0.0010543172247708}, {'label': 'water_front', 'probability': 0.0008006397401914}], 'href': 'https://ap.rdcpix.com/86eb33e9721287009ef0800a396909b3l-m2149021157s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': True}",,{'brand_name': 'advantage_pro'},,"{'rdc': [{'listing_id': '2927972143', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2927972143,,"{'address': {'postal_code': '48206', 'state': 'Michigan', 'coordinate': {'lon': -83.100015, 'lat': 42.368737}, 'city': 'Detroit', 'state_code': 'MI', 'line': '2257 W Euclid St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2257%20W%20Euclid%20St%2C%20Detroit%2C%20MI%2048206&size=640x480&source=outdoor&signature=tZVRgdxkTGb9InO92krYPYVsJH0=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
12,{'href': 'https://ap.rdcpix.com/089cdb5b5519b113d11f6d37be703461l-m2153543175s-w1024_h768.jpg'},2021-03-29T09:06:56Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['rental_property'],14850-Tuller-St_Detroit_MI_48238_M49454-66302,for_sale,2021-03-25T15:46:05Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': 10000, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 3485, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Supreme Realty', 'photo': None, 'type': 'Office'}]",2900,{'show_contact_an_agent': True},4945466302,"[{'tags': [{'label': 'unknown', 'probability': 0.87573879957199}, {'label': 'bathroom', 'probability': 0.11377545446157}, {'label': 'living_room', 'probability': 0.0055425562895834}], 'href': 'https://ap.rdcpix.com/089cdb5b5519b113d11f6d37be703461l-m2153543175s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2927356591', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2927356591,,"{'address': {'postal_code': '48238', 'state': 'Michigan', 'coordinate': {'lon': -83.146592, 'lat': 42.398843}, 'city': 'Detroit', 'state_code': 'MI', 'line': '14850 Tuller St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=14850%20Tuller%20St%2C%20Detroit%2C%20MI%2048238&size=640x480&source=outdoor&signature=WfATCsmEwucM1WMOSIewH6mFPuQ=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
13,,2021-04-13T20:15:15Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['den_or_office'],239-Trowbridge-St_Detroit_MI_48202_M30231-39404,for_sale,2021-04-14T00:17:16Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': 23000, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 6970, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Community Choice Realty Ann Arbor Llc', 'photo': None, 'type': 'Office'}]",40000,{'show_contact_an_agent': True},3023139404,,"{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': True}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2928098855', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2925382074', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2924855139', 'listing_key': None, 'status': 'off_market', 'primary': None}]}",2928098855,,"{'address': {'postal_code': '48202', 'state': 'Michigan', 'coordinate': {'lon': -83.08254, 'lat': 42.391074}, 'city': 'Detroit', 'state_code': 'MI', 'line': '239 Trowbridge St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=239%20Trowbridge%20St%2C%20Detroit%2C%20MI%2048202&size=640x480&source=outdoor&signature=tZX51416roev6iCi4s1Y2Uyp_us=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
14,{'href': 'https://ap.rdcpix.com/b82e2e69718f6d180c7a3f6dd6fffac3l-m548966393s-w1024_h768.jpg'},2021-04-03T17:12:06Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",,4586-Lodewyck-St_Detroit_MI_48224_M39324-91681,for_sale,2021-04-03T21:13:55Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': 22000, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 5227, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'RE/MAX Classic', 'photo': None, 'type': 'Office'}]",5000,{'show_contact_an_agent': True},3932491681,"[{'tags': [{'label': 'yard', 'probability': 0.99998879432678}, {'label': 'porch_yard', 'probability': 7.73875581217e-06}, {'label': 'house_view', 'probability': 2.3243358100444e-06}], 'href': 'https://ap.rdcpix.com/b82e2e69718f6d180c7a3f6dd6fffac3l-m548966393s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': True}",,{'brand_name': 'essentials'},,"{'rdc': [{'listing_id': '2927759361', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2927759361,,"{'address': {'postal_code': '48224', 'state': 'Michigan', 'coordinate': {'lon': -82.918579, 'lat': 42.407333}, 'city': 'Detroit', 'state_code': 'MI', 'line': '4586 Lodewyck St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4586%20Lodewyck%20St%2C%20Detroit%2C%20MI%2048224&size=640x480&source=outdoor&signature=Thrgw2he9bQhLc8Q9_kTEUofF6Y=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
15,{'href': 'https://ap.rdcpix.com/0107e2fb1f36ce624953811f847a5300l-m1019953435s-w1024_h768.jpg'},2021-04-03T17:28:12Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",,4589-Farmbrook-St_Detroit_MI_48224_M42494-60260,for_sale,2021-04-03T21:31:09Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': 5200, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 5227, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'RE/MAX Classic', 'photo': None, 'type': 'Office'}]",5000,{'show_contact_an_agent': True},4249460260,"[{'tags': [{'label': 'yard', 'probability': 0.99603974819183}, {'label': 'farm_land', 'probability': 0.0031456977594644}, {'label': 'house_view', 'probability': 0.00067194405710325}], 'href': 'https://ap.rdcpix.com/0107e2fb1f36ce624953811f847a5300l-m1019953435s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': True}",,{'brand_name': 'essentials'},,"{'rdc': [{'listing_id': '2927759573', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '501717937', 'listing_key': None, 'status': 'off_market', 'primary': None}]}",2927759573,,"{'address': {'postal_code': '48224', 'state': 'Michigan', 'coordinate': {'lon': -82.918237, 'lat': 42.40746}, 'city': 'Detroit', 'state_code': 'MI', 'line': '4589 Farmbrook St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4589%20Farmbrook%20St%2C%20Detroit%2C%20MI%2048224&size=640x480&source=outdoor&signature=onZ5x8uhEJkt4OS4bvo8NXLxpgY=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
16,,2021-04-04T15:39:28Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",,1129-Holbrook-St_Detroit_MI_48211_M48068-24920,for_sale,2021-04-04T19:28:42Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 3049, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Herbert J Hill Realty Real Estate Master', 'photo': None, 'type': 'Office'}]",10000,{'show_contact_an_agent': True},4806824920,,"{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': True}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2927769377', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2927769377,,"{'address': {'postal_code': '48211', 'state': 'Michigan', 'coordinate': {'lon': -83.069735, 'lat': 42.385865}, 'city': 'Detroit', 'state_code': 'MI', 'line': '1129 Holbrook St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1129%20Holbrook%20St%2C%20Detroit%2C%20MI%2048211&size=640x480&source=outdoor&signature=PTgZmVtCXOekK3qF8ecBcLONeXM=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
17,{'href': 'https://ap.rdcpix.com/162f9029397832fcf22703dd5aacfd30l-m2153543175s-w1024_h768.jpg'},2021-03-29T08:42:38Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['rental_property'],18655-Fenton-St_Detroit_MI_48219_M47452-43913,for_sale,2021-03-25T16:15:54Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': 25000, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 8712, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Supreme Realty', 'photo': None, 'type': 'Office'}]",6900,{'show_contact_an_agent': True},4745243913,"[{'tags': [{'label': 'unknown', 'probability': 0.87573879957199}, {'label': 'bathroom', 'probability': 0.11377545446157}, {'label': 'living_room', 'probability': 0.0055425562895834}], 'href': 'https://ap.rdcpix.com/162f9029397832fcf22703dd5aacfd30l-m2153543175s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2927358294', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '580502613', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '576059789', 'listing_key': None, 'status': 'off_market', 'primary': None}]}",2927358294,,"{'address': {'postal_code': '48219', 'state': 'Michigan', 'coordinate': {'lon': -83.283257, 'lat': 42.426038}, 'city': 'Detroit', 'state_code': 'MI', 'line': '18655 Fenton St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=18655%20Fenton%20St%2C%20Detroit%2C%20MI%2048219&size=640x480&source=outdoor&signature=f8O3-5aaXrjtqNwJdSgSraoGjP4=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
18,{'href': 'https://ap.rdcpix.com/afae014823d2926bef12e91c991ad450l-m2153543175s-w1024_h768.jpg'},2021-03-29T08:59:37Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['rental_property'],16169-Littlefield-St_Detroit_MI_48235_M45869-29263,for_sale,2021-03-25T16:00:54Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 3920, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Supreme Realty', 'photo': None, 'type': 'Office'}]",2900,{'show_contact_an_agent': True},4586929263,"[{'tags': [{'label': 'unknown', 'probability': 0.87573879957199}, {'label': 'bathroom', 'probability': 0.11377545446157}, {'label': 'living_room', 'probability': 0.0055425562895834}], 'href': 'https://ap.rdcpix.com/afae014823d2926bef12e91c991ad450l-m2153543175s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2927357440', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2927357440,,"{'address': {'postal_code': '48235', 'state': 'Michigan', 'coordinate': {'lon': -83.17658, 'lat': 42.410429}, 'city': 'Detroit', 'state_code': 'MI', 'line': '16169 Littlefield St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=16169%20Littlefield%20St%2C%20Detroit%2C%20MI%2048235&size=640x480&source=outdoor&signature=CkfJNioQpyTTJPLuzEYq9TcbkMk=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
19,{'href': 'https://ap.rdcpix.com/d5d66c272a07531baa933c37fb5a824dl-m850690612s-w1024_h768.jpg'},2021-03-02T09:44:07Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['corner_lot'],958-Burlingame-St_Detroit_MI_48202_M40936-57836,for_sale,2021-03-02T14:46:00Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 6098, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Winwood Properties Inc', 'photo': None, 'type': 'Office'}]",15000,{'show_contact_an_agent': True},4093657836,"[{'tags': [{'label': 'road_view', 'probability': 0.99904173612595}, {'label': 'water_front', 'probability': 0.00070217828033492}, {'label': 'farm_land', 'probability': 0.00015189131954685}], 'href': 'https://ap.rdcpix.com/d5d66c272a07531baa933c37fb5a824dl-m850690612s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.99037665128708}, {'label': 'yard', 'probability': 0.0029616893734783}, {'label': 'farm_land', 'probability': 0.0023807694669813}], 'href': 'https://ap.rdcpix.com/d5d66c272a07531baa933c37fb5a824dl-m191542129s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.9999498128891}, {'label': 'house_view', 'probability': 4.3033804104198e-05}, {'label': 'porch_yard', 'probability': 3.1303593459597e-06}], 'href': 'https://ap.rdcpix.com/d5d66c272a07531baa933c37fb5a824dl-m1710132140s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,,,"{'rdc': [{'listing_id': '2926503171', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2926503171,,"{'address': {'postal_code': '48202', 'state': 'Michigan', 'coordinate': {'lon': -83.096738, 'lat': 42.388899}, 'city': 'Detroit', 'state_code': 'MI', 'line': '958 Burlingame St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=958%20Burlingame%20St%2C%20Detroit%2C%20MI%2048202&size=640x480&source=outdoor&signature=stuIz-Siz3l90seLq0PLXivzJo4=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
20,{'href': 'https://ap.rdcpix.com/4ce9151952ec53acea5103059b48b51cl-m2202740176s-w1024_h768.jpg'},2021-03-31T15:01:53Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",,15141-Joy-Rd_Detroit_MI_48228_M93736-72667,for_sale,2021-03-31T19:05:00Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 15246, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Keller Williams Legacy', 'photo': None, 'type': 'Office'}]",85000,{'show_contact_an_agent': True},9373672667,"[{'tags': [{'label': 'road_view', 'probability': 0.99807894229889}, {'label': 'water_front', 'probability': 0.0018448029877618}, {'label': 'farm_land', 'probability': 5.4710446420358e-05}], 'href': 'https://ap.rdcpix.com/4ce9151952ec53acea5103059b48b51cl-m2202740176s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 1}, {'label': 'farm_land', 'probability': 5.6555569116767e-09}, {'label': 'water_front', 'probability': 5.2182782539489e-09}], 'href': 'https://ap.rdcpix.com/4ce9151952ec53acea5103059b48b51cl-m362501347s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.6856045126915}, {'label': 'yard', 'probability': 0.21742887794971}, {'label': 'unknown', 'probability': 0.034415811300278}], 'href': 'https://ap.rdcpix.com/4ce9151952ec53acea5103059b48b51cl-m3703811453s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.5583216547966}, {'label': 'farm_land', 'probability': 0.44153779745102}, {'label': 'yard', 'probability': 4.3993928557029e-05}], 'href': 'https://ap.rdcpix.com/4ce9151952ec53acea5103059b48b51cl-m1336926974s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': True}",,{'brand_name': 'essentials'},,"{'rdc': [{'listing_id': '2927564856', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2927564856,,"{'address': {'postal_code': '48228', 'state': 'Michigan', 'coordinate': {'lon': -83.193375, 'lat': 42.357953}, 'city': 'Detroit', 'state_code': 'MI', 'line': '15141 Joy Rd'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15141%20Joy%20Rd%2C%20Detroit%2C%20MI%2048228&size=640x480&source=outdoor&signature=X_epryNRv0tC6KkKviloQ-QseQk=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
